TestID	OracleID	Project	ClassName	TestName	TrueOracle	GenOracle	MutationStrength
50	10	PeterisP_morphology	MorphologyTest	gunta19dec_3	assertTrue(vārds.isRecognized());	assertTrue(v��rds.isRecognized());	25
50	10	PeterisP_morphology	MorphologyTest	gunta19dec_3	assertTrue(vārds.isRecognized());	assertTrue(v��rds.isRecognized());	25
50	10	PeterisP_morphology	MorphologyTest	gunta19dec_3	assertTrue(vārds.isRecognized());	assertFalse(v��rds.isRecognized());	25
50	10	PeterisP_morphology	MorphologyTest	gunta19dec_3	assertTrue(vārds.isRecognized());	assertFalse(v��rds.isRecognized());	25
52	10	fluent_fluent-logger-java	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	FluentLoggerloggerB1=loggerFactory.getLogger("STR","STR",1234);	0
52	10	fluent_fluent-logger-java	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	FluentLoggerloggerA_lh2=loggerFactory.getLogger("STR","STR",1234);	0
52	10	fluent_fluent-logger-java	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	FluentLoggerloggerB0=loggerFactory.getLogger("STR","STR",1234);	0
52	10	fluent_fluent-logger-java	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	FluentLoggerloggerB=loggerFactory.getLogger("STR","STR",1234);	0
52	10	fluent_fluent-logger-java	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	loggerB0=loggerFactory.getLogger("STR","STR",1234);	0
52	10	fluent_fluent-logger-java	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	FluentLoggerloggerB1=loggerFactory.getLogger("STR","STR",123);	0
52	10	fluent_fluent-logger-java	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	FluentLoggerloggerA_lh2=loggerFactory.getLogger("STR","STR",123);	0
52	10	fluent_fluent-logger-java	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	FluentLoggerloggerB1=loggerFactory.getLogger("STR");	0
53	10	hazelcast_hazelcast-simulator	TestExceptionTest	testConstructor_withMessageFormat_withException	assertEquals("STR",exception.getMessage());	assertEquals(cause,exception.getCause());	100
53	10	hazelcast_hazelcast-simulator	TestExceptionTest	testConstructor_withMessageFormat_withException	assertEquals("STR",exception.getMessage());	assertNotNull(exception);	50
55	10	orientechnologies_orientdb	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	finalTrackedSetset=newTrackedSet();	0
55	10	orientechnologies_orientdb	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	doc.addAttribute("STR","STR");	0
55	10	orientechnologies_orientdb	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	finalTrackedSetset=newTrackedSet(doc);	0
55	10	orientechnologies_orientdb	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	ORecordInternal.setDirty(doc);	0
55	10	orientechnologies_orientdb	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	finalTrackedSetset=newTrackedSet("STR");	0
56	10	orientechnologies_orientdb	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	prop.removeLinkedClass();	0
56	10	orientechnologies_orientdb	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	prop.setLinkedClass(classLinked);	0
56	10	orientechnologies_orientdb	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	OClasslinked=prop.getLinkedClass();	0
56	10	orientechnologies_orientdb	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	prop.removeLinkedClass(classLinked);	0
56	10	orientechnologies_orientdb	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	prop.setLinkedClass("STR");	0
56	10	orientechnologies_orientdb	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	prop.setLinkedClass(null);	0
56	10	orientechnologies_orientdb	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	prop.getLinkedClass();	0
56	10	orientechnologies_orientdb	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	prop.addLinkedClass(classLinked);	0
56	10	orientechnologies_orientdb	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	db.drop();	0
56	10	orientechnologies_orientdb	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	prop.setLinkedClass(classA);	0
57	10	Yubico_yubico-java-client	YubicoClientTest	testGoodAndBadUrls	assertEquals(ResponseStatus.REPLAYED_OTP,response.getStatus());	assertNotNull(response.getStatus());	61
58	10	orientechnologies_orientdb	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertNotNull(g);	15
58	10	orientechnologies_orientdb	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	g=factory.getTx();	0
58	10	orientechnologies_orientdb	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	g.close();	0
60	10	hazelcast_hazelcast-simulator	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	report("STR",exceptionFile);	0
60	10	hazelcast_hazelcast-simulator	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	report("STR",newRuntimeException("STR"));	0
60	10	hazelcast_hazelcast-simulator	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	report("STR",newRuntimeException(exceptionFile));	0
60	10	hazelcast_hazelcast-simulator	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	report(exceptionFile,newRuntimeException("STR"));	0
60	10	hazelcast_hazelcast-simulator	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	report("STR",newIOException(exceptionFile));	0
60	10	hazelcast_hazelcast-simulator	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	ExceptionReporter.report("STR",exceptionFile);	0
61	10	DigitalPebble_storm-crawler	WARCRecordFormatTest	testGetDigestSha1RobotsTxt	assertEquals(sha1str,WARCRecordFormat.getDigestSha1(content));	Stringsha1=WARCRecordFormat.getDigestSha1(content);	0
61	10	DigitalPebble_storm-crawler	WARCRecordFormatTest	testGetDigestSha1RobotsTxt	assertEquals(sha1str,WARCRecordFormat.getDigestSha1(content));	Stringdigest=WARCRecordFormat.getDigestSha1(content);	0
61	10	DigitalPebble_storm-crawler	WARCRecordFormatTest	testGetDigestSha1RobotsTxt	assertEquals(sha1str,WARCRecordFormat.getDigestSha1(content));	StringdigestSha1=WARCRecordFormat.getDigestSha1(content);	0
61	10	DigitalPebble_storm-crawler	WARCRecordFormatTest	testGetDigestSha1RobotsTxt	assertEquals(sha1str,WARCRecordFormat.getDigestSha1(content));	Stringsha2str=WARCRecordFormat.getDigestSha1(content);	0
61	10	DigitalPebble_storm-crawler	WARCRecordFormatTest	testGetDigestSha1RobotsTxt	assertEquals(sha1str,WARCRecordFormat.getDigestSha1(content));	Stringdigest=WARCRecordFormat.getDigestSha1(sha1str.getBytes(StandardCharsets.UTF_8));	0
62	10	orientechnologies_orientdb	ODocumentTest	testSetFieldAtListIndex	assertEquals(doc.field("STR"),"STR");	doc.field("STR",newArrayList<Object>());	0
62	10	orientechnologies_orientdb	ODocumentTest	testSetFieldAtListIndex	assertEquals(doc.field("STR"),"STR");	doc.field("STR",parentArray);	0
62	10	orientechnologies_orientdb	ODocumentTest	testSetFieldAtListIndex	assertEquals(doc.field("STR"),"STR");	doc.field("STR",data);	0
62	10	orientechnologies_orientdb	ODocumentTest	testSetFieldAtListIndex	assertEquals(doc.field("STR"),"STR");	doc.field("STR",Arrays.asList(3));	0
62	10	orientechnologies_orientdb	ODocumentTest	testSetFieldAtListIndex	assertEquals(doc.field("STR"),"STR");	doc.field("STR",newArrayList<String>());	0
62	10	orientechnologies_orientdb	ODocumentTest	testSetFieldAtListIndex	assertEquals(doc.field("STR"),"STR");	doc.field("STR",Arrays.asList(object4));	0
62	10	orientechnologies_orientdb	ODocumentTest	testSetFieldAtListIndex	assertEquals(doc.field("STR"),"STR");	doc.field("STR",1);	0
63	10	sofastack_sofa-bolt	ClassCustomSerializerTest	testInvokeContextCustomSerializer_SYNC	assertEquals(RequestBody.DEFAULT_SERVER_RETURN_STR+"STR",ret);	assertNotNull(ret);	49
64	10	DigitalPebble_storm-crawler	BasicIndexingTest	testFilterDocumentWithMetadata	assertEquals("STR",fields.get("STR"));	fields.put("STR","STR");	0
64	10	DigitalPebble_storm-crawler	BasicIndexingTest	testFilterDocumentWithMetadata	assertEquals("STR",fields.get("STR"));	assertEquals(1,fields.size());	47
65	10	myabc_markdownj	CharacterProtectorTest	testGetAllEncodedTokens	assertEquals(0,tokens.size());	assertNotNull(tokens);	0
66	10	TooTallNate_Java-WebSocket	InvalidHandshakeExceptionTest	testConstructor	assertEquals(CloseFrame.PROTOCOL_ERROR,invalidHandshakeException.getCloseCode());	assertNotNull(invalidHandshakeException.getCloseCode());	0
67	10	orientechnologies_orientdb	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	Stringnow2=format.format(newDate());	0
67	10	orientechnologies_orientdb	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	intcompare=comparator.compare(newBinaryField("STR",now),newBinaryField("STR",now));	0
67	10	orientechnologies_orientdb	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	Stringnow2=format.format("STR");	0
69	10	rockagen_commons-lib	ReflexUtilTest	testIntefaceGenericTypeClass	assertArrayEquals(clazz,exp);	assertArrayEquals(exp,clazz);	100
69	10	rockagen_commons-lib	ReflexUtilTest	testIntefaceGenericTypeClass	assertArrayEquals(clazz,exp);	assertArrayEquals(exp,clazz);	100
69	10	rockagen_commons-lib	ReflexUtilTest	testIntefaceGenericTypeClass	assertArrayEquals(clazz,exp);	assertTrue(clazz[0]==exp[0]);	100
69	10	rockagen_commons-lib	ReflexUtilTest	testIntefaceGenericTypeClass	assertArrayEquals(clazz,exp);	assertTrue(clazz[0]==exp[0]);	100
69	10	rockagen_commons-lib	ReflexUtilTest	testIntefaceGenericTypeClass	assertArrayEquals(clazz,exp);	assertEquals(exp[0],clazz[0]);	100
73	10	fabric8io_fabric8-maven-plugin	MapUtilTest	testPutIfAbsent	assertEquals(1,map.size());	MapUtil.putIfAbsent(map,"STR","STR");	0
73	10	fabric8io_fabric8-maven-plugin	MapUtilTest	testPutIfAbsent	assertEquals(1,map.size());	assertFalse(map.containsKey("STR"));	0
76	10	PeterisP_morphology	MorphologyTest	lūzīs	assertTrue(lūzīs.isRecognized());	assertTrue(l��z��s.isRecognized());	39
76	10	PeterisP_morphology	MorphologyTest	lūzīs	assertTrue(lūzīs.isRecognized());	assertFalse(l��z��s.isRecognized());	39
76	10	PeterisP_morphology	MorphologyTest	lūzīs	assertTrue(lūzīs.isRecognized());	assertTrue(l��z��s.isRecognized());	39
76	10	PeterisP_morphology	MorphologyTest	lūzīs	assertTrue(lūzīs.isRecognized());	assertFalse(l��z��s.isRecognized());	39
76	10	PeterisP_morphology	MorphologyTest	lūzīs	assertTrue(lūzīs.isRecognized());	assertTrue(l��z��s.isRecognized());	39
77	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleTest	distance_to_solution_is_zero_when_solved	assertEquals(0,p.getDistanceToGoal());	assertTrue(p.getDistanceToGoal()==0);	38
78	10	redraiment_jactiverecord	SeqTest	testAssignAt	assertArrayEquals(newint[]{1,2,3,4,5},a);	assertEquals(5,a.length);	90
78	10	redraiment_jactiverecord	SeqTest	testAssignAt	assertArrayEquals(newint[]{1,2,3,4,5},a);	Seq.assignAt(a,Seq.array(0,2,3),5,4);	0
78	10	redraiment_jactiverecord	SeqTest	testAssignAt	assertArrayEquals(newint[]{1,2,3,4,5},a);	Seq.assignAt(a,Seq.array(0,2,3),-1,4);	0
81	10	trautonen_coveralls-maven-plugin	TimestampParserTest	testParseNull	assertNull(parsed);	assertEquals(null,parsed);	67
81	10	trautonen_coveralls-maven-plugin	TimestampParserTest	testParseNull	assertNull(parsed);	assertEquals(null,parsed);	67
83	10	hazelcast_hazelcast-simulator	PropertyBindingSupport_bind0_NumericalTest	bind_Short	assertTrue(bind0(testObject,"STR","STR"));	assertFalse(PropertyBindingSupport.bind0(testObject,"STR","STR"));	50
84	10	orientechnologies_orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	removedKeys.put(0,1);	0
84	10	orientechnologies_orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	removedKeys.put(42,1);	0
84	10	orientechnologies_orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	removedKeys.put(42,0);	0
84	10	orientechnologies_orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	removedKeys.put(42,2);	0
84	10	orientechnologies_orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	removedKeys.put(555,1);	0
84	10	orientechnologies_orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	removedKeys.put(0,2);	0
84	10	orientechnologies_orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	removedKeys.put(1,2);	0
84	10	orientechnologies_orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	removedKeys.put(1,0);	0
84	10	orientechnologies_orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	removedKeys.put(555,2);	0
84	10	orientechnologies_orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	removedKeys.put(555,0);	0
85	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	MultiTurtlePanelTest	testAddTurtle	assertEquals(1,panel.getTurtleCount());	assertTrue(panel.getTurtleCount()==1);	100
85	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	MultiTurtlePanelTest	testAddTurtle	assertEquals(1,panel.getTurtleCount());	assertNotNull(panel.getTurtleCount());	100
85	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	MultiTurtlePanelTest	testAddTurtle	assertEquals(1,panel.getTurtleCount());	assertTrue(panel.getTurtleCount()>0);	100
86	10	jcodec_jcodec	NalUnitTest	testCanWriteNalUnitFromValidNal	assertEquals(3,actual.nal_ref_idc);	assertNotNull(actual);	11
86	10	jcodec_jcodec	NalUnitTest	testCanWriteNalUnitFromValidNal	assertEquals(3,actual.nal_ref_idc);	assertNotNull(actual);	11
88	10	basis-technology-corp_tcl-regex-java	RegressionTest	testStockSymbol	assertTrue(matcher.find());	booleanfound=matcher.find();	0
89	10	jcodec_jcodec	ToJSONTest	testCycle	assertEquals("STR"+"STR"+"STR"+"STR"+"STR"+"STR"+"STR",ToJSON.toJSON(cl1));	cl1.addCl2(newCl2(cl1));	0
89	10	jcodec_jcodec	ToJSONTest	testCycle	assertEquals("STR"+"STR"+"STR"+"STR"+"STR"+"STR"+"STR",ToJSON.toJSON(cl1));	Stringjson=ToJSON.toJSON(cl1);	0
90	10	redraiment_jactiverecord	SeqTest	testConstantMap	assertArrayEquals("STR","STR"});	String[]actuals2=Seq.map(Arrays.asList("STR","STR","STR"),"STR").toArray(newString[0]);	0
90	10	redraiment_jactiverecord	SeqTest	testConstantMap	assertArrayEquals("STR","STR"});	String[]actuals2=Seq.map(Arrays.asList("STR","STR"),"STR").toArray(newString[0]);	0
90	10	redraiment_jactiverecord	SeqTest	testConstantMap	assertArrayEquals("STR","STR"});	assertArrayEquals("STR"},actuals);	90
90	10	redraiment_jactiverecord	SeqTest	testConstantMap	assertArrayEquals("STR","STR"});	String[]actuals2=Seq.map(Arrays.asList("STR","STR","STR"),"STR").toArray(newString[1]);	0
90	10	redraiment_jactiverecord	SeqTest	testConstantMap	assertArrayEquals("STR","STR"});	assertArrayEquals("STR"},actuals);	90
90	10	redraiment_jactiverecord	SeqTest	testConstantMap	assertArrayEquals("STR","STR"});	String[]actuals2=Seq.map(Arrays.asList("STR"),"STR").toArray(newString[0]);	0
90	10	redraiment_jactiverecord	SeqTest	testConstantMap	assertArrayEquals("STR","STR"});	String[]actuals2=Seq.map(Arrays.asList("STR","STR","STR"),"STR").toArray(newString[2]);	0
90	10	redraiment_jactiverecord	SeqTest	testConstantMap	assertArrayEquals("STR","STR"});	String[]actuals2=Seq.map(Arrays.asList("STR","STR"),"STR").toArray(newString[1]);	0
91	10	basis-technology-corp_tcl-regex-java	RegressionTest	cannotFindSimpleDate	assertTrue(matcher.lookingAt());	matcher.lookingAt();	0
92	10	PeterisP_morphology	MorphologyTest	izskanjas	assertTrue(austrumlatvija.isRecognized());	assertFalse(austrumlatvija.isRecognized());	100
92	10	PeterisP_morphology	MorphologyTest	izskanjas	assertTrue(austrumlatvija.isRecognized());	assertFalse(austrumlatvija.isRecognized());	100
93	10	trautonen_coveralls-maven-plugin	ValidationExceptionTest	testExceptionWithMessage	assertEquals(MESSAGE,exception.getMessage());	assertNotNull(exception);	100
93	10	trautonen_coveralls-maven-plugin	ValidationExceptionTest	testExceptionWithMessage	assertEquals(MESSAGE,exception.getMessage());	assertTrue(exceptioninstanceofValidationException);	100
93	10	trautonen_coveralls-maven-plugin	ValidationExceptionTest	testExceptionWithMessage	assertEquals(MESSAGE,exception.getMessage());	assertTrue(exceptioninstanceofValidationException);	100
94	10	trung_InMemoryJavaCompiler	InMemoryJavaCompilerTest	compile_WhenTypical	assertNotNull(helloClass);	assertTrue(helloClass!=null);	68
95	10	rockagen_commons-lib	CommUtilTest	testEscape	assertEquals("STR",CommUtil.escapeJava("STR"));	assertNotNull(CommUtil.escapeJava("STR"));	100
97	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest	testLimitMinusOneOrdered	assertEquals(26,results.size());	assertTrue(results.size()>0);	93
97	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest	testLimitMinusOneOrdered	assertEquals(26,results.size());	assertTrue(results.size()>1);	93
98	10	PeterisP_morphology	MorphologyTest	plāns_B	assertTrue(w.isRecognized());	assertFalse(w.isRecognized());	100
98	10	PeterisP_morphology	MorphologyTest	plāns_B	assertTrue(w.isRecognized());	assertFalse(w.isRecognized());	100
98	10	PeterisP_morphology	MorphologyTest	plāns_B	assertTrue(w.isRecognized());	assertFalse(w.isRecognized());	100
