TestID	OracleID	Project	ClassName	TestName	TrueOracle	GenOracle	Correct
12	10	hazelcast_hazelcast-simulator	WorkerQueryTest	workerTags	assertEquals(asList(list.get(0),list.get(2)),result);	assertEquals(2,result.size());	0
12	10	hazelcast_hazelcast-simulator	WorkerQueryTest	workerTags	assertEquals(asList(list.get(0),list.get(2)),result);	assertThat(result,hasItem(newWorkerData(newParameters(agent1,3,"STR","STR"))));	0
12	10	hazelcast_hazelcast-simulator	WorkerQueryTest	workerTags	assertEquals(asList(list.get(0),list.get(2)),result);	assertThat(result,hasItem(newWorkerData(newParameters(agent1,2,"STR","STR"))));	0
12	10	hazelcast_hazelcast-simulator	WorkerQueryTest	workerTags	assertEquals(asList(list.get(0),list.get(2)),result);	assertThat(result,hasItem(newWorkerData(newParameters(agent1,1,"STR","STR"),toMap("STR","STR","STR"))));	0
13	10	javadev_moneytostr-russian	MoneyToStrTest	checkPER100	assertEquals("STR",moneyToStrPER100.convert(V_1_01D));	assertEquals("STR",moneyToStrPER100.convert(1.23d));	0
13	10	javadev_moneytostr-russian	MoneyToStrTest	checkPER100	assertEquals("STR",moneyToStrPER100.convert(V_1_01D));	assertEquals("STR",moneyToStrPER100.convert(100.0d));	0
13	10	javadev_moneytostr-russian	MoneyToStrTest	checkPER100	assertEquals("STR",moneyToStrPER100.convert(V_1_01D));	assertEquals("STR",moneyToStrPER100.convert(100.5d));	0
13	10	javadev_moneytostr-russian	MoneyToStrTest	checkPER100	assertEquals("STR",moneyToStrPER100.convert(V_1_01D));	assertEquals("STR",moneyToStrPER100.convert(100));	0
13	10	javadev_moneytostr-russian	MoneyToStrTest	checkPER100	assertEquals("STR",moneyToStrPER100.convert(V_1_01D));	assertEquals("STR",moneyToStrPER100.convert(100d));	0
13	10	javadev_moneytostr-russian	MoneyToStrTest	checkPER100	assertEquals("STR",moneyToStrPER100.convert(V_1_01D));	assertEquals("STR",moneyToStrPER100.convert(1.23));	0
13	10	javadev_moneytostr-russian	MoneyToStrTest	checkPER100	assertEquals("STR",moneyToStrPER100.convert(V_1_01D));	assertEquals("STR",moneyToStrPER100.convert(0.0001d));	0
13	10	javadev_moneytostr-russian	MoneyToStrTest	checkPER100	assertEquals("STR",moneyToStrPER100.convert(V_1_01D));	assertEquals("STR",moneyToStrPER100.convert(0.01d));	0
13	10	javadev_moneytostr-russian	MoneyToStrTest	checkPER100	assertEquals("STR",moneyToStrPER100.convert(V_1_01D));	assertEquals("STR",GBP_STR_PER100.convert(100.0d));	0
13	10	javadev_moneytostr-russian	MoneyToStrTest	checkPER100	assertEquals("STR",moneyToStrPER100.convert(V_1_01D));	assertEquals("STR",GBP_STR_PER100.convert(100.5d));	0
14	10	adlnet_jxapi	VerbsTest	testVoided	assertNotNull(actual);	assertThat(actual,equalTo(createVerb("STR")));	0
14	10	adlnet_jxapi	VerbsTest	testVoided	assertNotNull(actual);	assertThat(actual,is(equalTo(createVerb("STR"))));	0
14	10	adlnet_jxapi	VerbsTest	testVoided	assertNotNull(actual);	assertThat(actual,is(notNullValue()));	0
14	10	adlnet_jxapi	VerbsTest	testVoided	assertNotNull(actual);	assertThat(actual,is(createVerb("STR")));	0
14	10	adlnet_jxapi	VerbsTest	testVoided	assertNotNull(actual);	assertEquals(createVerb("STR"),actual);	0
14	10	adlnet_jxapi	VerbsTest	testVoided	assertNotNull(actual);	assertSame(createVerb("STR"),actual);	0
14	10	adlnet_jxapi	VerbsTest	testVoided	assertNotNull(actual);	assertEquals("STR",actual.toString());	0
14	10	adlnet_jxapi	VerbsTest	testVoided	assertNotNull(actual);	assertThat(actual,equalTo(Verb.VOID));	0
14	10	adlnet_jxapi	VerbsTest	testVoided	assertNotNull(actual);	assertNotNull(actual);	1
14	10	adlnet_jxapi	VerbsTest	testVoided	assertNotNull(actual);	assertThat(actual,is(equalTo(Verb.VOID)));	0
15	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAddWconnithPoolKey_multiPoolKey	assertEquals(1,cm.count(poolKey));	cm.add(conn,"STR");(c,m,.,a,d,d,(,c,o,n,n,,,",S,T,R,",),;);	0
15	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAddWconnithPoolKey_multiPoolKey	assertEquals(1,cm.count(poolKey));	assertEquals(1,cm.count(poolKey));	1
15	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAddWconnithPoolKey_multiPoolKey	assertEquals(1,cm.count(poolKey));	assertEquals(2,cm.count(poolKey));	0
15	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAddWconnithPoolKey_multiPoolKey	assertEquals(1,cm.count(poolKey));	assertEquals(0,cm.count(poolKey));	0
15	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAddWconnithPoolKey_multiPoolKey	assertEquals(1,cm.count(poolKey));	assertEquals(1,cm.count(poolKey));	1
15	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAddWconnithPoolKey_multiPoolKey	assertEquals(1,cm.count(poolKey));	assertEquals(2,cm.count(poolKey));	0
15	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAddWconnithPoolKey_multiPoolKey	assertEquals(1,cm.count(poolKey));	assertEquals(0,cm.count(poolKey));	0
15	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAddWconnithPoolKey_multiPoolKey	assertEquals(1,cm.count(poolKey));	assertThat(cm.count(poolKey)).isEqualTo(1);	0
15	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAddWconnithPoolKey_multiPoolKey	assertEquals(1,cm.count(poolKey));	intcount=cm.count(poolKey);(i,n,t,c,o,u,n,t,=,c,m,.,c,o,u,n,t,(,p,o,o,l,K,e,y,),;);	0
15	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAddWconnithPoolKey_multiPoolKey	assertEquals(1,cm.count(poolKey));	assertThat(cm.count(poolKey)).isEqualTo(2);	0
16	10	DigitalPebble_storm-crawler	BasicURLNormalizerTest	testRemoveAllQueryParams	assertEquals(expectedResult,normalizedUrl);	assertEquals(expectedResult,normalizedUrl);	1
16	10	DigitalPebble_storm-crawler	BasicURLNormalizerTest	testRemoveAllQueryParams	assertEquals(expectedResult,normalizedUrl);	assertEquals(expectedResult,normalizedUrl);	1
16	10	DigitalPebble_storm-crawler	BasicURLNormalizerTest	testRemoveAllQueryParams	assertEquals(expectedResult,normalizedUrl);	assertThat(normalizedUrl,is(expectedResult));	0
16	10	DigitalPebble_storm-crawler	BasicURLNormalizerTest	testRemoveAllQueryParams	assertEquals(expectedResult,normalizedUrl);	assertThat(normalizedUrl).isEqualTo(expectedResult);	0
16	10	DigitalPebble_storm-crawler	BasicURLNormalizerTest	testRemoveAllQueryParams	assertEquals(expectedResult,normalizedUrl);	assertEquals(expectedResult,normalizedUrl);	1
16	10	DigitalPebble_storm-crawler	BasicURLNormalizerTest	testRemoveAllQueryParams	assertEquals(expectedResult,normalizedUrl);	assertThat(normalizedUrl,equalTo(expectedResult));	0
16	10	DigitalPebble_storm-crawler	BasicURLNormalizerTest	testRemoveAllQueryParams	assertEquals(expectedResult,normalizedUrl);	assertThat(normalizedUrl,is(equalTo(expectedResult)));	0
16	10	DigitalPebble_storm-crawler	BasicURLNormalizerTest	testRemoveAllQueryParams	assertEquals(expectedResult,normalizedUrl);	assertEquals(expectedResult,normalizedUrl);	1
16	10	DigitalPebble_storm-crawler	BasicURLNormalizerTest	testRemoveAllQueryParams	assertEquals(expectedResult,normalizedUrl);	assertTrue(normalizedUrl.contains(expectedResult));	0
16	10	DigitalPebble_storm-crawler	BasicURLNormalizerTest	testRemoveAllQueryParams	assertEquals(expectedResult,normalizedUrl);	assertTrue(normalizedUrl.contains(expectedResult));	0
17	10	arnohaase_a-foundation	ACollectionHelperTest	testGroupByCustomEquality	assertEquals(2,grouped.size());	assertEquals(1,grouped.size());	0
17	10	arnohaase_a-foundation	ACollectionHelperTest	testGroupByCustomEquality	assertEquals(2,grouped.size());	assertEquals("STR",grouped.get(0).toString());	0
17	10	arnohaase_a-foundation	ACollectionHelperTest	testGroupByCustomEquality	assertEquals(2,grouped.size());	assertEquals(Arrays.asList("STR","STR"),grouped.keySet());	0
17	10	arnohaase_a-foundation	ACollectionHelperTest	testGroupByCustomEquality	assertEquals(2,grouped.size());	assertEquals("STR",grouped.get(1).toString());	0
17	10	arnohaase_a-foundation	ACollectionHelperTest	testGroupByCustomEquality	assertEquals(2,grouped.size());	assertEquals(2,grouped.size());	1
17	10	arnohaase_a-foundation	ACollectionHelperTest	testGroupByCustomEquality	assertEquals(2,grouped.size());	assertEquals(Arrays.asList("STR","STR","STR"),grouped.keySet());	0
17	10	arnohaase_a-foundation	ACollectionHelperTest	testGroupByCustomEquality	assertEquals(2,grouped.size());	assertEquals(0,grouped.size());	0
17	10	arnohaase_a-foundation	ACollectionHelperTest	testGroupByCustomEquality	assertEquals(2,grouped.size());	assertEquals(1,grouped.size());	0
17	10	arnohaase_a-foundation	ACollectionHelperTest	testGroupByCustomEquality	assertEquals(2,grouped.size());	assertTrue(grouped.isEmpty());	0
17	10	arnohaase_a-foundation	ACollectionHelperTest	testGroupByCustomEquality	assertEquals(2,grouped.size());	assertEquals(1,grouped.size());	0
18	10	nidi3_raml-loader	LoaderTest	jarInClassPathNotModified	assertNull(newClassPathLoader("STR").fetchResource("STR",newDate(130,0,0).getTime()-1));	ClassPathLoaderloader=newClassPathLoader(base);(C,l,a,s,s,P,a,t,h,L,o,a,d,e,r,l,o,a,d,e,r,=,n,e,w,C,l,a,s,s,P,a,t,h,L,o,a,d,e,r,(,b,a,s,e,),;);	0
18	10	nidi3_raml-loader	LoaderTest	jarInClassPathNotModified	assertNull(newClassPathLoader("STR").fetchResource("STR",newDate(130,0,0).getTime()-1));	finalClassPathLoaderloader=newClassPathLoader(base);(f,i,n,a,l,C,l,a,s,s,P,a,t,h,L,o,a,d,e,r,l,o,a,d,e,r,=,n,e,w,C,l,a,s,s,P,a,t,h,L,o,a,d,e,r,(,b,a,s,e,),;);	0
18	10	nidi3_raml-loader	LoaderTest	jarInClassPathNotModified	assertNull(newClassPathLoader("STR").fetchResource("STR",newDate(130,0,0).getTime()-1));	ClassPathLoaderloader=newClassPathLoader(base,"STR");(C,l,a,s,s,P,a,t,h,L,o,a,d,e,r,l,o,a,d,e,r,=,n,e,w,C,l,a,s,s,P,a,t,h,L,o,a,d,e,r,(,b,a,s,e,,,",S,T,R,",),;);	0
18	10	nidi3_raml-loader	LoaderTest	jarInClassPathNotModified	assertNull(newClassPathLoader("STR").fetchResource("STR",newDate(130,0,0).getTime()-1));	ClassPathLoaderloader=newClassPathLoader("STR");(C,l,a,s,s,P,a,t,h,L,o,a,d,e,r,l,o,a,d,e,r,=,n,e,w,C,l,a,s,s,P,a,t,h,L,o,a,d,e,r,(,",S,T,R,",),;);	0
18	10	nidi3_raml-loader	LoaderTest	jarInClassPathNotModified	assertNull(newClassPathLoader("STR").fetchResource("STR",newDate(130,0,0).getTime()-1));	assertThat(newClassPathLoader(base).fetchResource("STR",0),is(nullValue()));	0
18	10	nidi3_raml-loader	LoaderTest	jarInClassPathNotModified	assertNull(newClassPathLoader("STR").fetchResource("STR",newDate(130,0,0).getTime()-1));	assertThat(newClassPathLoader(base).fetchResource("STR",-1L),is(nullValue()));	0
18	10	nidi3_raml-loader	LoaderTest	jarInClassPathNotModified	assertNull(newClassPathLoader("STR").fetchResource("STR",newDate(130,0,0).getTime()-1));	finalClassPathLoaderloader=newClassPathLoader(base,"STR");(f,i,n,a,l,C,l,a,s,s,P,a,t,h,L,o,a,d,e,r,l,o,a,d,e,r,=,n,e,w,C,l,a,s,s,P,a,t,h,L,o,a,d,e,r,(,b,a,s,e,,,",S,T,R,",),;);	0
18	10	nidi3_raml-loader	LoaderTest	jarInClassPathNotModified	assertNull(newClassPathLoader("STR").fetchResource("STR",newDate(130,0,0).getTime()-1));	assertThat(newClassPathLoader(base).fetchResource("STR",0L),is(nullValue()));	0
18	10	nidi3_raml-loader	LoaderTest	jarInClassPathNotModified	assertNull(newClassPathLoader("STR").fetchResource("STR",newDate(130,0,0).getTime()-1));	assertThat(newClassPathLoader(base).fetchResource("STR",-1),is(nullValue()));	0
18	10	nidi3_raml-loader	LoaderTest	jarInClassPathNotModified	assertNull(newClassPathLoader("STR").fetchResource("STR",newDate(130,0,0).getTime()-1));	assertThat(newClassPathLoader(base).fetchResource("STR",1L),is(nullValue()));	0
19	10	fluenda_ParCEFone	CEFParserTest	invalidMessageTypesTest	assertNull(event);	assertThat(event,is(notNullValue()));	0
19	10	fluenda_ParCEFone	CEFParserTest	invalidMessageTypesTest	assertNull(event);	assertThat(event,is(not(nullValue())));	0
19	10	fluenda_ParCEFone	CEFParserTest	invalidMessageTypesTest	assertNull(event);	assertNotNull(event);	0
19	10	fluenda_ParCEFone	CEFParserTest	invalidMessageTypesTest	assertNull(event);	assertThat(event,is(instanceOf(InvalidMessageTypesEvent.class)));	0
19	10	fluenda_ParCEFone	CEFParserTest	invalidMessageTypesTest	assertNull(event);	assertThat(event,is(instanceOf(CEFInvalidMessageTypesEvent.class)));	0
19	10	fluenda_ParCEFone	CEFParserTest	invalidMessageTypesTest	assertNull(event);	assertThat(event,is(instanceOf(CEFInvalidMessageTypes.class)));	0
19	10	fluenda_ParCEFone	CEFParserTest	invalidMessageTypesTest	assertNull(event);	assertThat(event,is(instanceOf(InvalidMessageTypes.class)));	0
19	10	fluenda_ParCEFone	CEFParserTest	invalidMessageTypesTest	assertNull(event);	assertThat(event).isNotNull();	0
19	10	fluenda_ParCEFone	CEFParserTest	invalidMessageTypesTest	assertNull(event);	assertThat(event,is(not(instanceOf(MessageTypes.class))));	0
19	10	fluenda_ParCEFone	CEFParserTest	invalidMessageTypesTest	assertNull(event);	assertNull(event);	1
20	10	arnohaase_a-foundation	ADiGraphTest	testForest	assertFalse(graph.hasCycles());	assertTrue(graph.hasCycles());	0
20	10	arnohaase_a-foundation	ADiGraphTest	testForest	assertFalse(graph.hasCycles());	assertFalse(graph.hasCycles());	1
20	10	arnohaase_a-foundation	ADiGraphTest	testForest	assertFalse(graph.hasCycles());	assertThat(graph.hasCycles(),is(true));	0
20	10	arnohaase_a-foundation	ADiGraphTest	testForest	assertFalse(graph.hasCycles());	assertThat(graph.hasCycles(),equalTo(false));	0
20	10	arnohaase_a-foundation	ADiGraphTest	testForest	assertFalse(graph.hasCycles());	assertThat(graph.hasCycles(),is(false));	0
20	10	arnohaase_a-foundation	ADiGraphTest	testForest	assertFalse(graph.hasCycles());	assertTrue(graph.hasCycles());	0
20	10	arnohaase_a-foundation	ADiGraphTest	testForest	assertFalse(graph.hasCycles());	assertFalse(graph.hasCycles());	1
20	10	arnohaase_a-foundation	ADiGraphTest	testForest	assertFalse(graph.hasCycles());	assertTrue(graph.hasCycles());	0
20	10	arnohaase_a-foundation	ADiGraphTest	testForest	assertFalse(graph.hasCycles());	assertThat(graph.hasCycles(),equalTo(true));	0
20	10	arnohaase_a-foundation	ADiGraphTest	testForest	assertFalse(graph.hasCycles());	assertFalse(graph.hasCycles());	1
21	10	cucumber-ltd_cucumber-pro-plugin-jvm	ConfigTest	unset_value_is_null	assertTrue(config.isNull("STR"));	config.unset("STR");(c,o,n,f,i,g,.,u,n,s,e,t,(,",S,T,R,",),;);	0
21	10	cucumber-ltd_cucumber-pro-plugin-jvm	ConfigTest	unset_value_is_null	assertTrue(config.isNull("STR"));	assertFalse(config.isNull("STR"));	0
21	10	cucumber-ltd_cucumber-pro-plugin-jvm	ConfigTest	unset_value_is_null	assertTrue(config.isNull("STR"));	config.unset("STR",null);(c,o,n,f,i,g,.,u,n,s,e,t,(,",S,T,R,",,,n,u,l,l,),;);	0
21	10	cucumber-ltd_cucumber-pro-plugin-jvm	ConfigTest	unset_value_is_null	assertTrue(config.isNull("STR"));	assertTrue(config.isNull("STR"));	1
21	10	cucumber-ltd_cucumber-pro-plugin-jvm	ConfigTest	unset_value_is_null	assertTrue(config.isNull("STR"));	assertFalse(config.isNull("STR"));	0
21	10	cucumber-ltd_cucumber-pro-plugin-jvm	ConfigTest	unset_value_is_null	assertTrue(config.isNull("STR"));	assertThat(config.isNull("STR"),is(false));	0
21	10	cucumber-ltd_cucumber-pro-plugin-jvm	ConfigTest	unset_value_is_null	assertTrue(config.isNull("STR"));	config.set("STR",null);(c,o,n,f,i,g,.,s,e,t,(,",S,T,R,",,,n,u,l,l,),;);	0
21	10	cucumber-ltd_cucumber-pro-plugin-jvm	ConfigTest	unset_value_is_null	assertTrue(config.isNull("STR"));	assertThat(config.isNull("STR"),is(true));	0
21	10	cucumber-ltd_cucumber-pro-plugin-jvm	ConfigTest	unset_value_is_null	assertTrue(config.isNull("STR"));	assertThat(config.isNull("STR"),equalTo(false));	0
21	10	cucumber-ltd_cucumber-pro-plugin-jvm	ConfigTest	unset_value_is_null	assertTrue(config.isNull("STR"));	config.put("STR",null);(c,o,n,f,i,g,.,p,u,t,(,",S,T,R,",,,n,u,l,l,),;);	0
22	10	fabric8io_fabric8-maven-plugin	EnricherConfigTest	simple	assertEquals("STR",config.get(Config.type));	assertEquals("STR",config.get(Configs.Key.MAP));	0
22	10	fabric8io_fabric8-maven-plugin	EnricherConfigTest	simple	assertEquals("STR",config.get(Config.type));	assertEquals("STR",config.get(Configs.Key.MAP));	0
22	10	fabric8io_fabric8-maven-plugin	EnricherConfigTest	simple	assertEquals("STR",config.get(Config.type));	assertThat(config.get(Configs.Key.MAP),is("STR"));	0
22	10	fabric8io_fabric8-maven-plugin	EnricherConfigTest	simple	assertEquals("STR",config.get(Config.type));	assertEquals("STR",config.get(Configs.Key.PATH));	0
22	10	fabric8io_fabric8-maven-plugin	EnricherConfigTest	simple	assertEquals("STR",config.get(Config.type));	assertEquals("STR",config.get(Configs.Key.PATH));	0
22	10	fabric8io_fabric8-maven-plugin	EnricherConfigTest	simple	assertEquals("STR",config.get(Config.type));	assertEquals("STR",config.get(Configs.Key.CONFIG));	0
22	10	fabric8io_fabric8-maven-plugin	EnricherConfigTest	simple	assertEquals("STR",config.get(Config.type));	assertEquals("STR",config.get(Configs.Key.CONFIG));	0
22	10	fabric8io_fabric8-maven-plugin	EnricherConfigTest	simple	assertEquals("STR",config.get(Config.type));	assertEquals("STR",config.get(Configs.Key.NAME));	0
22	10	fabric8io_fabric8-maven-plugin	EnricherConfigTest	simple	assertEquals("STR",config.get(Config.type));	assertEquals("STR",config.get(Configs.Key.CONFIG_PATH));	0
22	10	fabric8io_fabric8-maven-plugin	EnricherConfigTest	simple	assertEquals("STR",config.get(Config.type));	assertEquals("STR",config.get(Configs.Key.CONFIG_NAME));	0
23	10	redraiment_jactiverecord	TSqlBuilderTest	testHaving	assertEquals("STR",sql.toString());	assertEquals("STR",sql.toString());	1
23	10	redraiment_jactiverecord	TSqlBuilderTest	testHaving	assertEquals("STR",sql.toString());	assertEquals("STR",sql.toString());	1
23	10	redraiment_jactiverecord	TSqlBuilderTest	testHaving	assertEquals("STR",sql.toString());	assertEquals("STR"+"STR"+"STR",sql.toString());	0
23	10	redraiment_jactiverecord	TSqlBuilderTest	testHaving	assertEquals("STR",sql.toString());	assertEquals("STR"+"STR",sql.toString());	0
23	10	redraiment_jactiverecord	TSqlBuilderTest	testHaving	assertEquals("STR",sql.toString());	assertEquals("STR"+"STR"+"STR"+"STR",sql.toString());	0
23	10	redraiment_jactiverecord	TSqlBuilderTest	testHaving	assertEquals("STR",sql.toString());	assertEquals("STR"+"STR"+"STR"+"STR"+"STR",sql.toString());	0
23	10	redraiment_jactiverecord	TSqlBuilderTest	testHaving	assertEquals("STR",sql.toString());	assertEquals("STR"+"STR"+"STR",sql.toString());	0
23	10	redraiment_jactiverecord	TSqlBuilderTest	testHaving	assertEquals("STR",sql.toString());	assertEquals("STR"+"STR",sql.toString());	0
23	10	redraiment_jactiverecord	TSqlBuilderTest	testHaving	assertEquals("STR",sql.toString());	assertEquals("STR"+"STR"+"STR"+"STR",sql.toString());	0
23	10	redraiment_jactiverecord	TSqlBuilderTest	testHaving	assertEquals("STR",sql.toString());	assertEquals("STR",sql.toString());	1
24	10	trung_InMemoryJavaCompiler	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertEquals(2,res.size());	0
24	10	trung_InMemoryJavaCompiler	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertEquals(1,res.size());	0
24	10	trung_InMemoryJavaCompiler	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertThat(res).hasSize(1);	0
24	10	trung_InMemoryJavaCompiler	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertThat(res,hasItem("STR"));	0
24	10	trung_InMemoryJavaCompiler	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertEquals(3,res.size());	0
24	10	trung_InMemoryJavaCompiler	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertThat(res).hasSize(2);	0
24	10	trung_InMemoryJavaCompiler	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertThat(res,hasItem(1));	0
24	10	trung_InMemoryJavaCompiler	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertThat(res.size(),is(1));	0
24	10	trung_InMemoryJavaCompiler	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertNotNull(res);	0
24	10	trung_InMemoryJavaCompiler	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertTrue(res.size()>0);	0
25	10	PeterisP_morphology	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertTrue(ce��u.isRecognized());	0
25	10	PeterisP_morphology	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertFalse(ce��u.isRecognized());	0
25	10	PeterisP_morphology	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertThat(ce��u.isRecognized(),is(true));	0
25	10	PeterisP_morphology	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertThat(ce��u.isRecognized(),equalTo(true));	0
25	10	PeterisP_morphology	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertTrue(ce��u.isRecognized());	0
25	10	PeterisP_morphology	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertThat(ce��u.isRecognized(),equalTo(false));	0
25	10	PeterisP_morphology	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertTrue(ce��u.isRecognized());	0
25	10	PeterisP_morphology	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertThat(ce��u.isRecognized(),is(false));	0
25	10	PeterisP_morphology	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertFalse(ce��u.isRecognized());	0
25	10	PeterisP_morphology	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertFalse(ce��u.isRecognized());	0
26	10	nidi3_raml-loader	LoaderTest	jarInClassPath	assertNotNull(newClassPathLoader("STR").fetchResource("STR",-1));	ClassPathLoaderloader=newClassPathLoader(base);(C,l,a,s,s,P,a,t,h,L,o,a,d,e,r,l,o,a,d,e,r,=,n,e,w,C,l,a,s,s,P,a,t,h,L,o,a,d,e,r,(,b,a,s,e,),;);	0
